Id_delta,depart_date_time,arrive_date_time,depart_airport,arrive_airport,flight_number,flight_cost_coach,flight_cost_business
9519,2023-01-04 14:30:00,2023-01-04 15:55:00,San Jose (SJC),San Diego (SAN),WN202,800.18,1984.96
9520,2023-01-04 12:55:00,2023-01-04 15:20:00,Orlando (MCO),Indianapolis (IND),WN979,765.35,866.89
9521,2023-01-04 04:45:00,2023-01-04 06:05:00,Las Vegas (LAS),San Jose (SJC),WN2726,709.68,1730.19
9522,2023-01-04 01:45:00,2023-01-04 04:05:00,Spokane (GEG),Las Vegas (LAS),WN2726,937.72,3515.23
9523,2023-01-03 23:20:00,2023-01-03 01:10:00,Sacramento (SMF),Spokane (GEG),WN993,401.77,3476.5
9524,2023-01-03 21:10:00,2023-01-03 22:35:00,Long Beach (LGB),Sacramento (SMF),WN993,720.12,2790.67
9525,2023-01-03 16:00:00,2023-01-03 20:35:00,Chicago (MDW),Long Beach (LGB),WN993,1028.87,3164.77
9526,2023-01-03 13:55:00,2023-01-03 15:15:00,Columbus (CMH),Chicago (MDW),WN993,554.73,3717.59
9527,2023-01-03 11:10:00,2023-01-03 13:20:00,Orlando (MCO),Columbus (CMH),WN993,663.49,3350.72
9528,2023-01-03 00:35:00,2023-01-03 02:50:00,Indianapolis (IND),Orlando (MCO),WN313,942.33,3653.07
9529,2023-01-02 21:35:00,2023-01-02 00:00:00,Sarasota (SRQ),Indianapolis (IND),WN2725,696.12,3435.54
9530,2023-01-02 18:40:00,2023-01-02 21:00:00,Dallas (DAL),Sarasota (SRQ),WN1309,1020.83,2230.41
9531,2023-01-02 16:05:00,2023-01-02 17:55:00,Pensacola (PNS),Dallas (DAL),WN972,380.65,3787.82
9532,2023-01-02 14:00:00,2023-01-02 15:25:00,Nashville (BNA),Pensacola (PNS),WN972,569,2542.66
9533,2023-01-02 11:30:00,2023-01-02 13:05:00,Charleston (CHS),Nashville (BNA),WN972,1179.85,2991.22
9534,2023-01-02 02:05:00,2023-01-02 03:45:00,Baltimore (BWI),Charleston (CHS),WN1190,947.3,3222.51
9535,2023-01-01 21:30:00,2023-01-01 01:00:00,Cancun (CUN),Baltimore (BWI),WN1608,576.55,2246.93
9536,2023-01-01 16:40:00,2023-01-01 20:35:00,Baltimore (BWI),Cancun (CUN),WN1607,154.83,3574
9537,2023-01-01 13:55:00,2023-01-01 15:30:00,Manchester (MHT),Baltimore (BWI),WN523,336.04,3309.08
9538,2023-01-01 11:45:00,2023-01-01 13:15:00,Baltimore (BWI),Manchester (MHT),WN900,640.48,1640.72
9539,2022-12-31 22:30:00,2022-12-31 00:05:00,Boston (BOS),Baltimore (BWI),WN539,698.47,1597.16
9540,2022-12-31 18:05:00,2022-12-31 21:55:00,Denver (DEN),Boston (BOS),WN539,335.98,2474.88
9541,2022-12-31 15:10:00,2022-12-31 17:25:00,Long Beach (LGB),Denver (DEN),WN539,240.95,1642.28
9542,2022-12-31 03:40:00,2022-12-31 05:05:00,Oakland (OAK),Long Beach (LGB),WN472,816.55,3096.56
9543,2022-12-31 01:35:00,2022-12-31 03:00:00,Santa Ana (SNA),Oakland (OAK),WN938,1023.47,1718.86
9544,2022-12-30 22:30:00,2022-12-30 01:00:00,Denver (DEN),Santa Ana (SNA),WN938,1058.25,2786.59
9545,2022-12-30 19:10:00,2022-12-30 21:50:00,Milwaukee (MKE),Denver (DEN),WN938,397.26,2482.33
9546,2022-12-30 16:25:00,2022-12-30 18:30:00,Washington (DCA),Milwaukee (MKE),WN938,704.87,2104.03
9547,2022-12-30 13:00:00,2022-12-30 15:50:00,Houston (HOU),Washington (DCA),WN938,512.26,2038.6
9548,2022-12-30 11:10:00,2022-12-30 12:20:00,Harlingen (HRL),Houston (HOU),WN938,424.14,3649.89
9549,2022-12-29 22:25:00,2022-12-29 23:30:00,Houston (HOU),Harlingen (HRL),WN1697,437.55,1942.61
9550,2022-12-29 17:30:00,2022-12-29 20:19:00,Santa Ana (SNA),Houston (HOU),WN8635,499.76,1607.72
9551,2022-12-29 02:25:00,2022-12-29 03:55:00,Oakland (OAK),Santa Ana (SNA),WN5473,1013.38,1409.33
9552,2022-12-28 20:20:00,2022-12-28 21:55:00,Las Vegas (LAS),Oakland (OAK),WN2515,1179.43,3122.39
9553,2022-12-28 16:05:00,2022-12-28 19:05:00,Austin (AUS),Las Vegas (LAS),WN2574,1040.26,3927.26
9554,2022-12-28 11:25:00,2022-12-28 15:20:00,Baltimore (BWI),Austin (AUS),WN2574,696.76,914.44
9555,2022-12-27 23:40:00,2022-12-27 02:45:00,Austin (AUS),Baltimore (BWI),WN1678,740.97,1622.61
9556,2022-12-27 20:20:00,2022-12-27 22:55:00,Atlanta (ATL),Austin (AUS),WN2678,865.55,1724.51
9557,2022-12-27 18:20:00,2022-12-27 20:15:00,Baltimore (BWI),Atlanta (ATL),WN1670,668.13,3583.11
9558,2022-12-27 16:05:00,2022-12-27 17:30:00,Cincinnati (CVG),Baltimore (BWI),WN3340,670.63,2952.91
9559,2023-01-04 03:10:00,2023-01-04 04:30:00,Baltimore (BWI),Manchester (MHT),WN510,705.66,2809.39
9560,2023-01-04 00:00:00,2023-01-04 01:45:00,Jacksonville (JAX),Baltimore (BWI),WN1037,1091.88,1184.21
9561,2023-01-03 22:00:00,2023-01-03 23:30:00,Nashville (BNA),Jacksonville (JAX),WN1951,1093.01,2827.48
9562,2023-01-03 18:50:00,2023-01-03 21:20:00,Denver (DEN),Nashville (BNA),WN1951,738.06,2012.84
9563,2023-01-03 17:10:00,2023-01-03 18:10:00,Hayden (HDN),Denver (DEN),WN1951,1182.58,2100.31
9564,2023-01-03 15:40:00,2023-01-03 16:35:00,Denver (DEN),Hayden (HDN),WN2723,430.47,2583.88
9565,2023-01-03 13:05:00,2023-01-03 15:00:00,Phoenix (PHX),Denver (DEN),WN2723,302.1,2484.18
9566,2023-01-03 02:40:00,2023-01-03 05:40:00,Kansas City (MCI),Phoenix (PHX),WN2193,1171.04,2576.01
9567,2023-01-03 00:20:00,2023-01-03 02:05:00,Austin (AUS),Kansas City (MCI),WN541,843.43,3829.7
9568,2023-01-02 21:30:00,2023-01-02 23:35:00,Denver (DEN),Austin (AUS),WN614,538.43,1881.86
9569,2023-01-02 16:45:00,2023-01-02 19:00:00,Minneapolis (MSP),Denver (DEN),WN145,615.06,746.6
9570,2023-01-02 14:40:00,2023-01-02 16:10:00,Chicago (MDW),Minneapolis (MSP),WN145,401.89,1700.62
9571,2023-01-02 11:00:00,2023-01-02 12:30:00,Pittsburgh (PIT),Chicago (MDW),WN2390,364.46,3164.82
9572,2023-01-02 02:05:00,2023-01-02 04:25:00,Tampa (TPA),Pittsburgh (PIT),WN1653,295.53,3484.53
9573,2023-01-01 21:30:00,2023-01-01 01:15:00,Phoenix (PHX),Tampa (TPA),WN1653,987.05,1799.5
9574,2023-01-01 18:55:00,2023-01-01 20:50:00,Colorado Springs (COS),Phoenix (PHX),WN1653,311.56,2720.68
9575,2023-01-01 16:30:00,2023-01-01 18:20:00,Phoenix (PHX),Colorado Springs (COS),WN3421,534.29,879.87
9576,2023-01-01 12:00:00,2023-01-01 15:35:00,St. Louis (STL),Phoenix (PHX),WN1990,371.22,2755.38
9577,2023-01-01 01:55:00,2023-01-01 04:10:00,Baltimore (BWI),St. Louis (STL),WN1793,971.51,2456.52
9578,2022-12-31 22:50:00,2022-12-31 00:15:00,Cincinnati (CVG),Baltimore (BWI),WN914,658.6,2531.42
9579,2022-12-31 20:00:00,2022-12-31 22:15:00,Orlando (MCO),Cincinnati (CVG),WN914,442.17,3370.92
9580,2022-12-31 17:05:00,2022-12-31 19:20:00,Indianapolis (IND),Orlando (MCO),WN1970,1088.63,3944.35
9581,2022-12-31 13:10:00,2022-12-31 16:30:00,Phoenix (PHX),Indianapolis (IND),WN1970,1157.65,1402.81
9582,2022-12-31 05:10:00,2022-12-31 06:25:00,San Diego (SAN),Phoenix (PHX),WN1419,612.55,3927.65
9583,2022-12-31 03:00:00,2022-12-31 04:30:00,Sacramento (SMF),San Diego (SAN),WN1419,417.07,3243.72
9584,2022-12-31 00:25:00,2022-12-31 02:20:00,Phoenix (PHX),Sacramento (SMF),WN255,947.38,3528.42
9585,2022-12-30 21:45:00,2022-12-30 23:45:00,Denver (DEN),Phoenix (PHX),WN255,698.65,783.7
9586,2022-12-30 18:55:00,2022-12-30 21:00:00,Palm Springs (PSP),Denver (DEN),WN1661,471.14,2938.52
9587,2022-12-30 16:55:00,2022-12-30 18:25:00,Oakland (OAK),Palm Springs (PSP),WN1661,345.9,1751.36
9588,2022-12-30 14:35:00,2022-12-30 16:00:00,Ontario (ONT),Oakland (OAK),WN382,259.46,2127.57
9589,2022-12-28 03:40:00,2022-12-28 05:35:00,Chicago (MDW),Norfolk (ORF),WN2708,1017.26,2113.26
9590,2022-12-28 02:05:00,2022-12-28 03:05:00,Las Vegas (LAS),Ontario (ONT),WN268,340.27,2709.07
9591,2022-12-27 19:40:00,2022-12-27 21:55:00,Bozeman (BZN),Las Vegas (LAS),WN2255,1130.3,1974.1
9592,2022-12-27 17:00:00,2022-12-27 18:41:00,Las Vegas (LAS),Bozeman (BZN),WN8508,1164.41,3221.96
9593,2022-12-27 17:00:00,2022-12-27 19:05:00,Las Vegas (LAS),Bozeman (BZN),WN320,1045.59,2650.58
9594,2023-01-05 00:25:00,2023-01-05 02:10:00,Albuquerque (ABQ),Dallas (DAL),WN3468,1137.63,3957.91
9595,2023-01-04 22:35:00,2023-01-04 23:50:00,Denver (DEN),Albuquerque (ABQ),WN3468,1079.08,3443.14
9596,2023-01-04 19:15:00,2023-01-04 21:55:00,Houston (HOU),Denver (DEN),WN3468,881.17,2260.75
9597,2023-01-04 17:20:00,2023-01-04 18:35:00,Midland (MAF),Houston (HOU),WN2346,373.6,4155.54
9598,2023-01-04 15:25:00,2023-01-04 16:45:00,Dallas (DAL),Midland (MAF),WN1006,1178.36,923.97
9599,2023-01-04 12:15:00,2023-01-04 14:50:00,Indianapolis (IND),Dallas (DAL),WN1006,581.6,3894.32
9600,2023-01-04 05:45:00,2023-01-04 07:05:00,Los Angeles (LAX),Phoenix (PHX),WN3466,964.87,1047.65
9601,2023-01-04 03:25:00,2023-01-04 04:55:00,Phoenix (PHX),Los Angeles (LAX),WN3253,595.56,1639.96
9602,2023-01-04 03:05:00,2023-01-04 05:05:00,Dallas (DAL),Indianapolis (IND),WN2607,892.58,1265.98
9603,2023-01-04 01:10:00,2023-01-04 02:20:00,Little Rock (LIT),Dallas (DAL),WN2273,452.19,722.51
9604,2023-01-03 23:20:00,2023-01-03 00:30:00,Dallas (DAL),Little Rock (LIT),WN163,503.53,3476.05
9605,2023-01-03 18:55:00,2023-01-03 22:25:00,Baltimore (BWI),Dallas (DAL),WN163,574.28,1878.37
9606,2023-01-03 16:55:00,2023-01-03 18:10:00,Syracuse (SYR),Baltimore (BWI),WN163,1060.21,3755.21
9607,2023-01-03 15:10:00,2023-01-03 16:25:00,Baltimore (BWI),Syracuse (SYR),WN2186,921.95,845.42
9608,2023-01-03 11:10:00,2023-01-03 14:20:00,San Antonio (SAT),Baltimore (BWI),WN2186,595.89,2892.54
9609,2023-01-03 04:40:00,2023-01-03 07:10:00,Nashville (BNA),San Antonio (SAT),WN701,678.73,2035.95
9610,2023-01-03 02:15:00,2023-01-03 03:50:00,Raleigh-Durham (RDU),Nashville (BNA),WN701,1113.29,1604.66
9611,2023-01-02 22:35:00,2023-01-02 01:40:00,Denver (DEN),Raleigh-Durham (RDU),WN701,1181.03,2719.61
9612,2023-01-02 17:15:00,2023-01-02 21:55:00,New York (LGA),Denver (DEN),WN3125,1167,2930.71
9613,2023-01-02 13:20:00,2023-01-02 16:40:00,Houston (HOU),New York (LGA),WN1677,195.22,3745.56
9614,2023-01-02 11:10:00,2023-01-02 12:40:00,Oklahoma City (OKC),Houston (HOU),WN1677,205.48,3550.11
9615,2023-01-02 03:35:00,2023-01-02 05:05:00,St. Louis (STL),Oklahoma City (OKC),WN1297,607.28,1731.42
9616,2023-01-02 01:25:00,2023-01-02 02:50:00,Columbus (CMH),St. Louis (STL),WN1297,818.03,3063.89
9617,2023-01-01 22:05:00,2023-01-01 00:50:00,Fort Lauderdale (FLL),Columbus (CMH),WN1297,693.17,1901.17
9618,2023-01-01 19:20:00,2023-01-01 20:35:00,Nassau (NAS),Fort Lauderdale (FLL),WN1858,327.2,3558.1
9619,2023-01-01 17:10:00,2023-01-01 18:25:00,Fort Lauderdale (FLL),Nassau (NAS),WN1857,395.26,3506.43
9620,2023-01-01 13:15:00,2023-01-01 16:00:00,Baltimore (BWI),Fort Lauderdale (FLL),WN2224,733.05,4107.02
9621,2023-01-01 10:15:00,2023-01-01 12:30:00,Tampa (TPA),Baltimore (BWI),WN905,592.81,3151.43
9622,2022-12-31 23:10:00,2022-12-31 02:00:00,Buffalo (BUF),Tampa (TPA),WN3393,174.32,2800.83
9623,2022-12-31 19:40:00,2022-12-31 22:35:00,Denver (DEN),Buffalo (BUF),WN3393,1029.31,2899.62
9624,2022-12-31 14:25:00,2022-12-31 19:00:00,Fort Lauderdale (FLL),Denver (DEN),WN1245,536.3,2863.69
9625,2022-12-31 11:00:00,2022-12-31 13:45:00,Columbus (CMH),Fort Lauderdale (FLL),WN644,389.55,1784.37
9626,2022-12-31 03:50:00,2022-12-31 04:55:00,Chicago (MDW),Columbus (CMH),WN198,496.13,2661.32
9627,2022-12-31 01:50:00,2022-12-31 03:00:00,Louisville (SDF),Chicago (MDW),WN1870,1073.53,3920.98
9628,2022-12-29 01:25:00,2022-12-29 06:00:00,New York (LGA),Denver (DEN),WN1279,789.97,2107.77
9629,2022-12-28 22:35:00,2022-12-28 03:00:00,Columbus (CMH),Phoenix (PHX),WN360,356.7,2533.98
9630,2022-12-28 21:55:00,2022-12-28 00:35:00,Kansas City (MCI),New York (LGA),WN1951,503.71,3124.25
9631,2022-12-28 19:30:00,2022-12-28 22:00:00,Sarasota (SRQ),Columbus (CMH),WN360,770.09,782.46
9632,2022-12-28 18:05:00,2022-12-28 19:05:00,Hayden (HDN),Denver (DEN),WN1951,1021.87,704.97
9633,2022-12-28 16:20:00,2022-12-28 18:50:00,Pittsburgh (PIT),Sarasota (SRQ),WN3330,638.73,1444.91
9634,2022-12-28 13:25:00,2022-12-28 15:45:00,Tampa (TPA),Pittsburgh (PIT),WN922,486.2,2120.81
9635,2022-12-28 13:00:00,2022-12-28 15:25:00,Ontario (ONT),Denver (DEN),WN1296,1126.36,904.48
9636,2022-12-28 11:00:00,2022-12-28 12:50:00,Nashville (BNA),Tampa (TPA),WN2868,768.35,1201.02
9637,2022-12-27 14:01:00,2022-12-27 15:50:00,Tampa (TPA),Louisville (SDF),WN8739,403.69,3388.17
9638,2022-12-27 13:50:00,2022-12-27 15:55:00,Tampa (TPA),Louisville (SDF),WN8863,987.3,3102.85
9639,2022-12-27 13:50:00,2022-12-27 15:55:00,Tampa (TPA),Louisville (SDF),WN647,215.07,3850.5
9640,2023-01-04 02:15:00,2023-01-04 04:30:00,Atlanta (ATL),Houston (HOU),WN3130,960.87,2537.82
9641,2023-01-03 23:35:00,2023-01-03 01:35:00,Washington (DCA),Atlanta (ATL),WN3130,263.99,2796.53
9642,2023-01-03 20:45:00,2023-01-03 23:00:00,Tampa (TPA),Washington (DCA),WN2675,897.7,1161.62
9643,2023-01-03 18:15:00,2023-01-03 20:00:00,Nashville (BNA),Tampa (TPA),WN1372,656.49,1721.9
9644,2023-01-03 16:05:00,2023-01-03 17:35:00,New Orleans (MSY),Nashville (BNA),WN675,783,1912.34
9645,2023-01-03 14:15:00,2023-01-03 15:25:00,Houston (HOU),New Orleans (MSY),WN675,339.93,3959.64
9646,2023-01-03 11:45:00,2023-01-03 13:10:00,Jackson (JAN),Houston (HOU),WN1370,1010.27,2125.79
9647,2023-01-03 03:00:00,2023-01-03 04:15:00,Houston (HOU),Jackson (JAN),WN3472,445.68,871.92
9648,2023-01-03 00:55:00,2023-01-03 02:20:00,Midland (MAF),Houston (HOU),WN3472,717.65,3043.8
9649,2023-01-02 23:05:00,2023-01-02 00:20:00,Dallas (DAL),Midland (MAF),WN3196,166.12,3671.38
9650,2023-01-02 20:05:00,2023-01-02 22:25:00,Atlanta (ATL),Dallas (DAL),WN3196,509.24,1695.43
9651,2023-01-02 17:30:00,2023-01-02 19:25:00,Washington (DCA),Atlanta (ATL),WN3196,691.42,771.73
9652,2023-01-02 15:00:00,2023-01-02 16:55:00,St. Louis (STL),Washington (DCA),WN1634,951.83,2789.35
9653,2023-01-02 01:25:00,2023-01-02 04:50:00,San Diego (SAN),St. Louis (STL),WN1530,1027.48,3666.69
9654,2023-01-01 23:00:00,2023-01-01 00:30:00,Sacramento (SMF),San Diego (SAN),WN1530,365.98,3510.9
9655,2023-01-01 21:00:00,2023-01-01 22:20:00,Burbank (BUR),Sacramento (SMF),WN2357,427.57,2147.49
9656,2023-01-01 19:05:00,2023-01-01 20:25:00,Oakland (OAK),Burbank (BUR),WN151,585.08,3961.08
9657,2023-01-01 17:00:00,2023-01-01 19:10:00,Seattle (SEA),Oakland (OAK),WN4005,187.54,2417
9658,2023-01-01 13:15:00,2023-01-01 16:25:00,Denver (DEN),Seattle (SEA),WN4005,811.49,2841.45
9659,2023-01-01 03:30:00,2023-01-01 05:20:00,Phoenix (PHX),Denver (DEN),WN2275,1174.53,3443
9660,2022-12-31 21:55:00,2022-12-31 02:35:00,Cleveland (CLE),Phoenix (PHX),WN3044,672.48,1219.77
9661,2022-12-31 19:50:00,2022-12-31 21:20:00,Nashville (BNA),Cleveland (CLE),WN3044,525.73,2538.19
9662,2022-12-31 17:20:00,2022-12-31 19:10:00,Houston (HOU),Nashville (BNA),WN3044,727.78,2177.44
9663,2022-12-31 13:10:00,2022-12-31 16:25:00,Los Angeles (LAX),Houston (HOU),WN3044,158.08,2615.52
9664,2022-12-31 05:50:00,2022-12-31 08:15:00,Denver (DEN),Los Angeles (LAX),WN2184,666.35,2838.19
9665,2022-12-31 00:50:00,2022-12-31 03:45:00,Chicago (ORD),Denver (DEN),WN2595,386.56,2250.94
9666,2022-12-30 21:10:00,2022-12-30 00:40:00,Phoenix (PHX),Chicago (ORD),WN2696,1016.29,934.25
9667,2022-12-30 18:40:00,2022-12-30 20:30:00,San Jose (SJC),Phoenix (PHX),WN2139,747.08,1425.21
9668,2022-12-30 16:00:00,2022-12-30 18:00:00,Phoenix (PHX),San Jose (SJC),WN2473,672.8,3712.21
9669,2022-12-30 11:00:00,2022-12-30 15:05:00,Milwaukee (MKE),Phoenix (PHX),WN2473,925.12,1181.82
9670,2022-12-29 03:35:00,2022-12-29 05:10:00,Denver (DEN),Des Moines (DSM),WN2990,883.87,2537.76
9671,2022-12-29 01:00:00,2022-12-29 02:55:00,Tucson (TUS),Denver (DEN),WN2990,772.75,3782.99
9672,2022-12-28 21:50:00,2022-12-28 00:25:00,Houston (HOU),Tucson (TUS),WN2990,698.93,2232.2
9673,2022-12-28 19:40:00,2022-12-28 21:25:00,Baltimore (BWI),Indianapolis (IND),WN2754,427.28,905.8
9674,2022-12-28 19:25:00,2022-12-28 21:10:00,Memphis (MEM),Houston (HOU),WN2990,1039.54,1212.27
9675,2022-12-28 18:00:00,2022-12-28 21:20:00,Phoenix (PHX),Milwaukee (MKE),WN2344,416.56,915.84
9676,2022-12-28 17:25:00,2022-12-28 19:00:00,Indianapolis (IND),Baltimore (BWI),WN2260,680.28,2959.45
9677,2022-12-28 17:25:00,2022-12-28 18:45:00,Dallas (DAL),Memphis (MEM),WN1698,601.19,3315.74
9678,2022-12-28 14:25:00,2022-12-28 16:50:00,Tampa (TPA),Indianapolis (IND),WN2260,189.4,2107.24
9679,2022-12-28 11:15:00,2022-12-28 13:50:00,Baltimore (BWI),Tampa (TPA),WN2329,905.22,1606.46
9680,2022-12-28 05:55:00,2022-12-28 08:25:00,San Jose (SJC),Denver (DEN),WN2058,373.03,3789.33
9681,2022-12-28 03:30:00,2022-12-28 05:10:00,Nashville (BNA),Baltimore (BWI),WN2460,161.55,1631.94
9682,2022-12-28 03:10:00,2022-12-28 05:15:00,Spokane (GEG),San Jose (SJC),WN2098,1137.34,1743.97
9683,2022-12-28 02:00:00,2022-12-28 03:10:00,Las Vegas (LAS),Phoenix (PHX),WN3398,309.03,3636.39
9684,2022-12-28 00:25:00,2022-12-28 02:55:00,Denver (DEN),Nashville (BNA),WN2460,891.97,3558.36
9685,2022-12-27 20:00:00,2022-12-27 21:20:00,San Jose (SJC),San Diego (SAN),WN458,290.03,851.3
9686,2022-12-27 18:05:00,2022-12-27 19:20:00,Los Angeles (LAX),San Jose (SJC),WN2989,745.32,3280.62
9687,2022-12-27 17:45:00,2022-12-27 22:00:00,Nashville (BNA),Las Vegas (LAS),WN2008,967.87,1336.3
9688,2022-12-27 14:50:00,2022-12-27 17:25:00,Denver (DEN),Los Angeles (LAX),WN2989,850.8,2856.13
9689,2023-01-04 03:35:00,2023-01-04 06:05:00,Nashville (BNA),San Antonio (SAT),WN418,778.38,1657.51
9690,2023-01-04 01:10:00,2023-01-04 02:50:00,Cleveland (CLE),Nashville (BNA),WN418,172.91,1981.25
9691,2023-01-03 21:50:00,2023-01-03 00:35:00,Denver (DEN),Cleveland (CLE),WN418,455.68,3651.54
9692,2023-01-03 18:55:00,2023-01-03 20:50:00,Kansas City (MCI),Denver (DEN),WN3127,1018,3022.94
9693,2023-01-03 16:20:00,2023-01-03 18:20:00,New Orleans (MSY),Kansas City (MCI),WN3127,941.93,2831.61
9694,2023-01-03 13:10:00,2023-01-03 15:45:00,Denver (DEN),New Orleans (MSY),WN1021,509.55,3115.8
9695,2023-01-03 05:55:00,2023-01-03 08:25:00,San Francisco (SFO),Denver (DEN),WN1445,934.21,3001
9696,2023-01-03 02:40:00,2023-01-03 04:20:00,Oklahoma City (OKC),Denver (DEN),WN197,1138.63,1931.03
9697,2023-01-03 02:25:00,2023-01-03 05:10:00,Denver (DEN),San Francisco (SFO),WN500,498.7,3822.66
9698,2023-01-02 23:40:00,2023-01-02 02:05:00,Las Vegas (LAS),Oklahoma City (OKC),WN1491,801.34,1010.15
9699,2023-01-02 21:50:00,2023-01-02 22:55:00,Burbank (BUR),Las Vegas (LAS),WN3551,221.16,835.83
9700,2023-01-02 20:00:00,2023-01-02 21:15:00,Oakland (OAK),Burbank (BUR),WN3551,360.34,3570.61
9701,2023-01-02 04:25:00,2023-01-02 05:55:00,San Diego (SAN),Oakland (OAK),WN1008,884.01,3463.1
9702,2023-01-02 02:30:00,2023-01-02 03:50:00,San Jose (SJC),San Diego (SAN),WN2557,898.89,3347.35
9703,2023-01-02 00:10:00,2023-01-02 01:40:00,Las Vegas (LAS),San Jose (SJC),WN433,890.13,3615.4
9704,2023-01-01 22:05:00,2023-01-01 23:30:00,Oakland (OAK),Las Vegas (LAS),WN432,618.84,1992.25
9705,2023-01-01 19:20:00,2023-01-01 21:25:00,Phoenix (PHX),Oakland (OAK),WN1346,401.31,3582.17
9706,2023-01-01 17:30:00,2023-01-01 18:40:00,Las Vegas (LAS),Phoenix (PHX),WN2266,625.79,1054.17
9707,2023-01-01 15:45:00,2023-01-01 16:55:00,Santa Ana (SNA),Las Vegas (LAS),WN2266,1146.76,874.88
9708,2023-01-01 05:27:00,2023-01-01 06:37:00,Sacramento (SMF),Santa Ana (SNA),WN9014,196.24,2206.66
9709,2023-01-01 04:35:00,2023-01-01 06:10:00,Sacramento (SMF),Santa Ana (SNA),WN1560,1197.37,802.98
9710,2022-12-31 23:30:00,2022-12-31 02:50:00,San Jose del Cabo (SJD),Sacramento (SMF),WN2018,355.92,2047.92
9711,2022-12-31 20:10:00,2022-12-31 22:35:00,Santa Ana (SNA),San Jose del Cabo (SJD),WN640,596.77,1708.26
9712,2022-12-31 14:00:00,2022-12-31 18:40:00,Chicago (MDW),Santa Ana (SNA),WN3548,842.86,2592.81
9713,2022-12-31 03:30:00,2022-12-31 07:25:00,San Diego (SAN),Chicago (MDW),WN1282,212.65,3996.65
9714,2022-12-31 01:30:00,2022-12-31 02:55:00,San Jose (SJC),San Diego (SAN),WN1282,372.01,1294.47
9715,2022-12-30 23:00:00,2022-12-30 00:25:00,San Diego (SAN),San Jose (SJC),WN1045,1062.86,4177.36
9716,2022-12-30 16:55:00,2022-12-30 21:25:00,Chicago (MDW),San Diego (SAN),WN204,153.63,3758.51
9717,2022-12-30 15:25:00,2022-12-30 17:45:00,Charleston (CHS),Chicago (MDW),WN2046,1173.36,3054.21
9718,2022-12-30 13:00:00,2022-12-30 14:50:00,Baltimore (BWI),Charleston (CHS),WN2562,510.56,3042.45
9719,2022-12-30 10:40:00,2022-12-30 11:45:00,Pittsburgh (PIT),Baltimore (BWI),WN2845,1087.52,2296.38
9720,2022-12-30 02:35:00,2022-12-30 04:05:00,Nashville (BNA),Pittsburgh (PIT),WN1855,901.93,3314.98
9721,2022-12-29 18:30:00,2022-12-29 21:45:00,Phoenix (PHX),Nashville (BNA),WN2879,193.22,1411.26
9722,2022-12-29 15:15:00,2022-12-29 16:50:00,Burbank (BUR),Phoenix (PHX),WN1727,966.77,2431.27
9723,2022-12-28 22:30:00,2022-12-28 23:40:00,Las Vegas (LAS),Burbank (BUR),WN2384,264.72,2485.37
9724,2022-12-28 18:45:00,2022-12-28 21:45:00,Dallas (DAL),Las Vegas (LAS),WN2384,805.34,2394.85
9725,2022-12-28 15:00:00,2022-12-28 18:00:00,Burbank (BUR),Dallas (DAL),WN1186,565.55,823.04
9726,2023-01-05 04:15:00,2023-01-05 05:45:00,Denver (DEN),Tulsa (TUL),WN3510,879.46,4045.05
9727,2023-01-05 02:05:00,2023-01-05 03:30:00,Salt Lake City (SLC),Denver (DEN),WN3510,295.58,4120.32
9728,2023-01-04 23:55:00,2023-01-04 01:30:00,Denver (DEN),Salt Lake City (SLC),WN1573,711.47,937.03
9729,2023-01-04 21:45:00,2023-01-04 23:15:00,Albuquerque (ABQ),Denver (DEN),WN1573,824.62,1953.06
9730,2023-01-04 17:20:00,2023-01-04 18:40:00,Sacramento (SMF),Los Angeles (LAX),WN1573,478.52,2301.27
9731,2023-01-04 15:00:00,2023-01-04 16:40:00,San Diego (SAN),Sacramento (SMF),WN2386,607.77,2670.2
9732,2023-01-04 05:35:00,2023-01-04 07:00:00,Oakland (OAK),San Diego (SAN),WN1083,729.69,2331.13
9733,2023-01-04 03:35:00,2023-01-04 05:00:00,Santa Ana (SNA),Oakland (OAK),WN2325,505.98,2596.49
9734,2023-01-04 01:30:00,2023-01-04 02:55:00,Sacramento (SMF),Santa Ana (SNA),WN2088,593.72,865.15
9735,2023-01-03 22:45:00,2023-01-03 00:50:00,Phoenix (PHX),Sacramento (SMF),WN2087,311.62,3654.81
9736,2023-01-03 20:15:00,2023-01-03 22:05:00,San Jose (SJC),Phoenix (PHX),WN3246,822.82,2366.79
9737,2023-01-03 18:00:00,2023-01-03 19:35:00,San Diego (SAN),San Jose (SJC),WN2450,281.93,2175.73
9738,2023-01-03 16:00:00,2023-01-03 17:25:00,San Jose (SJC),San Diego (SAN),WN864,974.48,3376.56
9739,2023-01-03 14:05:00,2023-01-03 15:25:00,Ontario (ONT),San Jose (SJC),WN1984,225.38,2843.42
9740,2023-01-03 05:20:00,2023-01-03 06:35:00,San Jose (SJC),Ontario (ONT),WN355,371.95,1186.86
9741,2023-01-03 03:15:00,2023-01-03 04:25:00,Los Angeles (LAX),San Jose (SJC),WN753,260.76,3873.36
9742,2023-01-03 01:25:00,2023-01-03 02:40:00,Las Vegas (LAS),Los Angeles (LAX),WN753,416.78,1805.83
9743,2023-01-02 23:35:00,2023-01-02 00:45:00,Santa Ana (SNA),Las Vegas (LAS),WN572,242.96,1248.27
