Id_delta,depart_date_time,arrive_date_time,depart_airport,arrive_airport,flight_number,flight_cost_coach,flight_cost_business,flight_cost_first,org_dest_code,org_dest_code,distances_miles,org_dest_code
4294,"2023-01-02 14:45:00","2023-01-02 17:30:00","Atlanta (ATL)","Bermuda (BDA)",DL584,591.15,780.42,9132.59,ATL_BDA,ATL_BDA,1148,ATL_BDA
5825,"2022-12-27 20:45:00","2022-12-27 22:58:00","Atlanta (ATL)","Windsor Locks (BDL)",DL2044,361.02,2954.91,8920.57,ATL_BDL,ATL_BDL,859,ATL_BDL
5169,"2022-12-29 02:49:00","2022-12-29 04:59:00","Atlanta (ATL)","Windsor Locks (BDL)",DL2542,296.66,2901.23,4292.64,ATL_BDL,ATL_BDL,859,ATL_BDL
4810,"2023-01-03 02:49:00","2023-01-03 04:59:00","Atlanta (ATL)","Windsor Locks (BDL)",DL2542,638.32,2498.21,8022.47,ATL_BDL,ATL_BDL,859,ATL_BDL
4668,"2022-12-27 02:49:00","2022-12-27 04:59:00","Atlanta (ATL)","Windsor Locks (BDL)",DL2542,332.2,1653.43,8952.81,ATL_BDL,ATL_BDL,859,ATL_BDL
4344,"2022-12-30 20:45:00","2022-12-30 22:58:00","Atlanta (ATL)","Windsor Locks (BDL)",DL2044,472.37,2916.45,5054.57,ATL_BDL,ATL_BDL,859,ATL_BDL
5915,"2023-01-03 19:31:00","2023-01-03 20:35:00","Atlanta (ATL)","Nashville (BNA)",DL1592,323.24,1649.27,3252.79,ATL_BNA,ATL_BNA,214,ATL_BNA
5261,"2022-12-27 14:50:00","2022-12-27 15:54:00","Atlanta (ATL)","Nashville (BNA)",DL1660,673.23,1458.17,7734.08,ATL_BNA,ATL_BNA,214,ATL_BNA
5257,"2022-12-28 01:50:00","2022-12-28 02:56:00","Atlanta (ATL)","Nashville (BNA)",DL2646,446.14,2214.91,3230.3,ATL_BNA,ATL_BNA,214,ATL_BNA
5175,"2022-12-28 04:45:00","2022-12-28 05:48:00","Atlanta (ATL)","Nashville (BNA)",DL2433,402.22,943.17,8909.65,ATL_BNA,ATL_BNA,214,ATL_BNA
5167,"2022-12-29 14:50:00","2022-12-29 15:54:00","Atlanta (ATL)","Nashville (BNA)",DL1660,448.76,968.66,3569.6,ATL_BNA,ATL_BNA,214,ATL_BNA
5163,"2022-12-30 01:50:00","2022-12-30 02:56:00","Atlanta (ATL)","Nashville (BNA)",DL2646,589.22,2012.61,8891.3,ATL_BNA,ATL_BNA,214,ATL_BNA
4808,"2023-01-03 14:50:00","2023-01-03 15:54:00","Atlanta (ATL)","Nashville (BNA)",DL1660,465.15,1028.84,9068.05,ATL_BNA,ATL_BNA,214,ATL_BNA
4670,"2022-12-26 23:31:00","2022-12-26 00:35:00","Atlanta (ATL)","Nashville (BNA)",DL360,455.51,2850.41,9936.88,ATL_BNA,ATL_BNA,214,ATL_BNA
4416,"2023-01-03 01:50:00","2023-01-03 02:56:00","Atlanta (ATL)","Nashville (BNA)",DL2646,398.09,1634.01,8175.78,ATL_BNA,ATL_BNA,214,ATL_BNA
4302,"2022-12-31 04:45:00","2022-12-31 05:48:00","Atlanta (ATL)","Nashville (BNA)",DL2433,659.84,1961.95,5844.52,ATL_BNA,ATL_BNA,214,ATL_BNA
4284,"2023-01-05 04:45:00","2023-01-05 05:48:00","Atlanta (ATL)","Nashville (BNA)",DL2433,442.21,2193.1,6208.2,ATL_BNA,ATL_BNA,214,ATL_BNA
4105,"2022-12-27 01:50:00","2022-12-27 02:56:00","Atlanta (ATL)","Nashville (BNA)",DL2646,708.15,2858.66,4447.68,ATL_BNA,ATL_BNA,214,ATL_BNA
4101,"2022-12-27 23:31:00","2022-12-27 00:35:00","Atlanta (ATL)","Nashville (BNA)",DL360,361.46,2356.26,7074.75,ATL_BNA,ATL_BNA,214,ATL_BNA
4097,"2022-12-28 19:31:00","2022-12-28 20:35:00","Atlanta (ATL)","Nashville (BNA)",DL1592,392.08,2737.42,3304.19,ATL_BNA,ATL_BNA,214,ATL_BNA
4091,"2022-12-29 23:31:00","2022-12-29 00:35:00","Atlanta (ATL)","Nashville (BNA)",DL360,300.27,2134.66,4021.86,ATL_BNA,ATL_BNA,214,ATL_BNA
4089,"2022-12-30 04:45:00","2022-12-30 05:48:00","Atlanta (ATL)","Nashville (BNA)",DL2433,270.47,2854.48,6233.77,ATL_BNA,ATL_BNA,214,ATL_BNA
4085,"2022-12-30 23:31:00","2022-12-30 00:35:00","Atlanta (ATL)","Nashville (BNA)",DL360,512.05,1576.81,9710.33,ATL_BNA,ATL_BNA,214,ATL_BNA
4079,"2023-01-01 19:00:00","2023-01-01 20:06:00","Atlanta (ATL)","Nashville (BNA)",DL1592,603.86,1606.98,9058.98,ATL_BNA,ATL_BNA,214,ATL_BNA
5002,"2022-12-28 15:07:00","2022-12-28 19:56:00","Atlanta (ATL)","Boise (BOI)",DL1111,660,2335.25,4749.24,ATL_BOI,ATL_BOI,1838,ATL_BOI
4054,"2022-12-29 15:07:00","2022-12-29 19:56:00","Atlanta (ATL)","Boise (BOI)",DL1111,429.14,2498.25,4653.51,ATL_BOI,ATL_BOI,1838,ATL_BOI
5717,"2022-12-27 15:07:00","2022-12-27 17:39:00","Atlanta (ATL)","Boston (BOS)",DL570,510.15,2045.41,5518.26,ATL_BOS,ATL_BOS,946,ATL_BOS
5675,"2022-12-28 21:18:00","2022-12-28 23:49:00","Atlanta (ATL)","Boston (BOS)",DL1214,621.38,1977.69,6269.33,ATL_BOS,ATL_BOS,946,ATL_BOS
5546,"2022-12-31 12:00:00","2022-12-31 14:35:00","Atlanta (ATL)","Boston (BOS)",DL2085,551.18,1649.32,8218.32,ATL_BOS,ATL_BOS,946,ATL_BOS
5544,"2022-12-31 19:58:00","2022-12-31 22:30:00","Atlanta (ATL)","Boston (BOS)",DL787,298.62,1929.91,7198.46,ATL_BOS,ATL_BOS,946,ATL_BOS
5195,"2023-01-01 21:18:00","2023-01-01 23:49:00","Atlanta (ATL)","Boston (BOS)",DL1214,261.22,2531.39,9902.12,ATL_BOS,ATL_BOS,946,ATL_BOS
4613,"2023-01-01 16:15:00","2023-01-01 18:49:00","Atlanta (ATL)","Boston (BOS)",DL1709,375.82,857.81,5265.4,ATL_BOS,ATL_BOS,946,ATL_BOS
4499,"2023-01-02 12:00:00","2023-01-02 14:35:00","Atlanta (ATL)","Boston (BOS)",DL2085,634.54,3154.76,9625.12,ATL_BOS,ATL_BOS,946,ATL_BOS
4385,"2022-12-30 21:18:00","2022-12-30 23:49:00","Atlanta (ATL)","Boston (BOS)",DL1214,365.33,2571.1,7422.03,ATL_BOS,ATL_BOS,946,ATL_BOS
4276,"2022-12-28 13:30:00","2022-12-28 16:03:00","Atlanta (ATL)","Boston (BOS)",DL415,618.91,3065.86,9207.62,ATL_BOS,ATL_BOS,946,ATL_BOS
4270,"2022-12-29 16:15:00","2022-12-29 18:49:00","Atlanta (ATL)","Boston (BOS)",DL1709,369.76,2916.47,5390.68,ATL_BOS,ATL_BOS,946,ATL_BOS
4162,"2022-12-29 12:00:00","2022-12-29 14:35:00","Atlanta (ATL)","Boston (BOS)",DL2085,493.44,1695.68,6501.61,ATL_BOS,ATL_BOS,946,ATL_BOS
4033,"2023-01-04 12:00:00","2023-01-04 14:35:00","Atlanta (ATL)","Boston (BOS)",DL2085,493.45,2414.62,3972.24,ATL_BOS,ATL_BOS,946,ATL_BOS
4031,"2023-01-04 19:58:00","2023-01-04 22:30:00","Atlanta (ATL)","Boston (BOS)",DL787,267.45,2854.29,3554.79,ATL_BOS,ATL_BOS,946,ATL_BOS
5320,"2023-01-02 01:50:00","2023-01-02 03:46:00","Atlanta (ATL)","Buffalo (BUF)",DL2030,598.65,2532.63,4660.92,ATL_BUF,ATL_BUF,712,ATL_BUF
5821,"2022-12-28 20:10:00","2022-12-28 21:54:00","Atlanta (ATL)","Baltimore (BWI)",DL2050,515.4,3206.64,7737.49,ATL_BWI,ATL_BWI,577,ATL_BWI
4360,"2022-12-27 20:10:00","2022-12-27 21:54:00","Atlanta (ATL)","Baltimore (BWI)",DL2050,604.28,1854.21,9583.69,ATL_BWI,ATL_BWI,577,ATL_BWI
4304,"2022-12-30 22:00:00","2022-12-30 23:44:00","Atlanta (ATL)","Baltimore (BWI)",DL2535,252.59,1233.3,8367.14,ATL_BWI,ATL_BWI,577,ATL_BWI
4083,"2022-12-31 20:10:00","2022-12-31 21:54:00","Atlanta (ATL)","Baltimore (BWI)",DL2050,635.55,2854.27,9408.11,ATL_BWI,ATL_BWI,577,ATL_BWI
4067,"2023-01-04 15:10:00","2023-01-04 16:56:00","Atlanta (ATL)","Baltimore (BWI)",DL786,422.11,1086.86,8300.3,ATL_BWI,ATL_BWI,577,ATL_BWI
5969,"2022-12-29 14:29:00","2022-12-29 18:48:00","Atlanta (ATL)","Bozeman (BZN)",DL2469,491.11,1162.13,5691.39,ATL_BZN,ATL_BZN,1640,ATL_BZN
5322,"2023-01-01 14:29:00","2023-01-01 18:48:00","Atlanta (ATL)","Bozeman (BZN)",DL2469,442.65,2625.15,3973.61,ATL_BZN,ATL_BZN,1640,ATL_BZN
5024,"2023-01-01 02:05:00","2023-01-01 02:49:00","Atlanta (ATL)","Chattanooga (CHA)",DL2899,741.27,2619.21,8545.91,ATL_CHA,ATL_CHA,106,ATL_CHA
4310,"2022-12-29 03:49:00","2022-12-29 04:33:00","Atlanta (ATL)","Chattanooga (CHA)",DL2011,348.45,1057.79,6254.9,ATL_CHA,ATL_CHA,106,ATL_CHA
5791,"2023-01-04 15:06:00","2023-01-04 16:16:00","Atlanta (ATL)","Charleston (CHS)",DL2642,618.37,1452.23,5943.69,ATL_CHS,ATL_CHS,259,ATL_CHS
5247,"2022-12-30 01:45:00","2022-12-30 03:54:00","Atlanta (ATL)","Cedar Rapids (CID)",DL2897,608.95,3032.87,5996.38,ATL_CID,ATL_CID,694,ATL_CID
4824,"2022-12-31 01:45:00","2022-12-31 03:54:00","Atlanta (ATL)","Cedar Rapids (CID)",DL2897,643.28,2107.5,7014.56,ATL_CID,ATL_CID,694,ATL_CID
4069,"2023-01-04 01:45:00","2023-01-04 03:54:00","Atlanta (ATL)","Cedar Rapids (CID)",DL2897,534.55,1543.17,6916.17,ATL_CID,ATL_CID,694,ATL_CID
5817,"2022-12-29 15:40:00","2022-12-29 17:24:00","Atlanta (ATL)","Cleveland (CLE)",DL1638,364.2,1292.17,8045.24,ATL_CLE,ATL_CLE,554,ATL_CLE
5705,"2022-12-30 13:25:00","2022-12-30 15:09:00","Atlanta (ATL)","Cleveland (CLE)",DL1355,338.62,2250.73,9468.76,ATL_CLE,ATL_CLE,554,ATL_CLE
5324,"2023-01-01 03:37:00","2023-01-01 05:23:00","Atlanta (ATL)","Cleveland (CLE)",DL960,335.96,2406.98,8691.44,ATL_CLE,ATL_CLE,554,ATL_CLE
5266,"2023-01-04 20:59:00","2023-01-04 22:44:00","Atlanta (ATL)","Cleveland (CLE)",DL451,405.88,2135.09,4826.32,ATL_CLE,ATL_CLE,554,ATL_CLE
5097,"2022-12-28 16:13:00","2022-12-28 17:58:00","Atlanta (ATL)","Cleveland (CLE)",DL1638,720.6,1660.16,7096.97,ATL_CLE,ATL_CLE,554,ATL_CLE
4943,"2023-01-04 16:13:00","2023-01-04 17:58:00","Atlanta (ATL)","Cleveland (CLE)",DL1638,324.26,1210.12,9962.65,ATL_CLE,ATL_CLE,554,ATL_CLE
4937,"2022-12-27 13:25:00","2022-12-27 15:09:00","Atlanta (ATL)","Cleveland (CLE)",DL1355,567.99,3188.63,9545.02,ATL_CLE,ATL_CLE,554,ATL_CLE
4814,"2023-01-02 13:25:00","2023-01-02 15:09:00","Atlanta (ATL)","Cleveland (CLE)",DL1355,714.82,1072.93,7185.85,ATL_CLE,ATL_CLE,554,ATL_CLE
4015,"2022-12-30 16:13:00","2022-12-30 17:58:00","Atlanta (ATL)","Cleveland (CLE)",DL1638,585.53,2406.98,9833.12,ATL_CLE,ATL_CLE,554,ATL_CLE
4346,"2022-12-30 15:30:00","2022-12-30 16:59:00","Atlanta (ATL)","Columbus (CMH)",DL2336,747.63,1634.04,6258.25,ATL_CMH,ATL_CMH,447,ATL_CMH
5859,"2022-12-29 13:19:00","2022-12-29 15:55:00","Atlanta (ATL)","Cancun (CUN)",DL1964,387.99,2157.55,7763.45,ATL_CUN,ATL_CUN,880,ATL_CUN
5754,"2022-12-27 13:19:00","2022-12-27 15:55:00","Atlanta (ATL)","Cancun (CUN)",DL1964,749.74,984.75,4951.94,ATL_CUN,ATL_CUN,880,ATL_CUN
5683,"2022-12-27 14:46:00","2022-12-27 17:25:00","Atlanta (ATL)","Cancun (CUN)",DL586,503.96,3076.59,4708.16,ATL_CUN,ATL_CUN,880,ATL_CUN
5650,"2023-01-03 14:46:00","2023-01-03 17:25:00","Atlanta (ATL)","Cancun (CUN)",DL586,529.69,2157.48,7356.44,ATL_CUN,ATL_CUN,880,ATL_CUN
4998,"2022-12-29 16:14:00","2022-12-29 18:55:00","Atlanta (ATL)","Cancun (CUN)",DL598,569.75,1632.4,9285.72,ATL_CUN,ATL_CUN,880,ATL_CUN
4979,"2023-01-03 13:19:00","2023-01-03 15:55:00","Atlanta (ATL)","Cancun (CUN)",DL1964,738.72,3261.78,5203.3,ATL_CUN,ATL_CUN,880,ATL_CUN
4617,"2022-12-31 13:19:00","2022-12-31 15:55:00","Atlanta (ATL)","Cancun (CUN)",DL1964,717.45,2559.29,5856.47,ATL_CUN,ATL_CUN,880,ATL_CUN
4403,"2022-12-27 16:14:00","2022-12-27 18:55:00","Atlanta (ATL)","Cancun (CUN)",DL598,312.3,2794.36,9182.42,ATL_CUN,ATL_CUN,880,ATL_CUN
4340,"2022-12-31 13:27:00","2022-12-31 14:52:00","Atlanta (ATL)","Cincinnati (CVG)",DL2585,517.41,2571.11,3206.97,ATL_CVG,ATL_CVG,373,ATL_CVG
4352,"2022-12-29 14:00:00","2022-12-29 15:17:00","Atlanta (ATL)","Daytona Beach (DAB)",DL2939,704.24,2751.8,9300.25,ATL_DAB,ATL_DAB,366,ATL_DAB
5943,"2022-12-26 21:20:00","2022-12-26 22:59:00","Atlanta (ATL)","Washington (DCA)",DL2206,326.2,1164.09,8235.46,ATL_DCA,ATL_DCA,547,ATL_DCA
5923,"2023-01-01 22:54:00","2023-01-01 00:35:00","Atlanta (ATL)","Washington (DCA)",DL1158,683.86,2053.08,6144.35,ATL_DCA,ATL_DCA,547,ATL_DCA
5823,"2022-12-28 13:40:00","2022-12-28 15:19:00","Atlanta (ATL)","Washington (DCA)",DL910,692.51,1151.57,6850.75,ATL_DCA,ATL_DCA,547,ATL_DCA
5819,"2022-12-29 02:05:00","2022-12-29 03:43:00","Atlanta (ATL)","Washington (DCA)",DL2598,556.34,1632.43,4218.23,ATL_DCA,ATL_DCA,547,ATL_DCA
5715,"2022-12-28 12:18:00","2022-12-28 14:00:00","Atlanta (ATL)","Washington (DCA)",DL395,472.17,2934.47,7996.98,ATL_DCA,ATL_DCA,547,ATL_DCA
5691,"2023-01-04 13:40:00","2023-01-04 15:19:00","Atlanta (ATL)","Washington (DCA)",DL910,398.33,1640.17,6269.81,ATL_DCA,ATL_DCA,547,ATL_DCA
5687,"2023-01-05 02:05:00","2023-01-05 03:43:00","Atlanta (ATL)","Washington (DCA)",DL2598,634.96,1858.51,5172.42,ATL_DCA,ATL_DCA,547,ATL_DCA
5295,"2022-12-29 03:20:00","2022-12-29 04:56:00","Atlanta (ATL)","Washington (DCA)",DL537,364.39,2115.36,7409.1,ATL_DCA,ATL_DCA,547,ATL_DCA
5091,"2022-12-29 13:40:00","2022-12-29 15:19:00","Atlanta (ATL)","Washington (DCA)",DL910,292.24,1674.12,8012.15,ATL_DCA,ATL_DCA,547,ATL_DCA
5087,"2022-12-30 00:55:00","2022-12-30 02:34:00","Atlanta (ATL)","Washington (DCA)",DL349,265.99,3009.38,4630.43,ATL_DCA,ATL_DCA,547,ATL_DCA
5085,"2022-12-30 17:09:00","2022-12-30 18:50:00","Atlanta (ATL)","Washington (DCA)",DL418,265.66,3088.65,9350.95,ATL_DCA,ATL_DCA,547,ATL_DCA
5083,"2022-12-30 23:14:00","2022-12-30 00:55:00","Atlanta (ATL)","Washington (DCA)",DL1158,592.63,3284.46,9515.73,ATL_DCA,ATL_DCA,547,ATL_DCA
5075,"2023-01-02 03:20:00","2023-01-02 04:56:00","Atlanta (ATL)","Washington (DCA)",DL537,342.37,3015.25,8176.67,ATL_DCA,ATL_DCA,547,ATL_DCA
5073,"2023-01-02 17:09:00","2023-01-02 18:50:00","Atlanta (ATL)","Washington (DCA)",DL418,404.62,1254.77,4716.54,ATL_DCA,ATL_DCA,547,ATL_DCA
5071,"2023-01-02 23:14:00","2023-01-02 00:55:00","Atlanta (ATL)","Washington (DCA)",DL1158,683.54,3473.47,3224.6,ATL_DCA,ATL_DCA,547,ATL_DCA
4972,"2022-12-27 00:55:00","2022-12-27 02:34:00","Atlanta (ATL)","Washington (DCA)",DL349,457.3,2020.58,6168.6,ATL_DCA,ATL_DCA,547,ATL_DCA
4958,"2022-12-29 23:14:00","2022-12-29 00:55:00","Atlanta (ATL)","Washington (DCA)",DL1158,289.73,2414.47,7398.27,ATL_DCA,ATL_DCA,547,ATL_DCA
4860,"2022-12-30 03:20:00","2022-12-30 04:56:00","Atlanta (ATL)","Washington (DCA)",DL537,406.3,1276.41,6155.21,ATL_DCA,ATL_DCA,547,ATL_DCA
4693,"2022-12-31 16:20:00","2022-12-31 17:55:00","Atlanta (ATL)","Washington (DCA)",DL418,285.81,2858.71,8898.75,ATL_DCA,ATL_DCA,547,ATL_DCA
4679,"2023-01-03 13:40:00","2023-01-03 15:19:00","Atlanta (ATL)","Washington (DCA)",DL910,624.84,1713.78,3572.35,ATL_DCA,ATL_DCA,547,ATL_DCA
4675,"2023-01-04 02:05:00","2023-01-04 03:43:00","Atlanta (ATL)","Washington (DCA)",DL2598,705.93,3117.36,3432.65,ATL_DCA,ATL_DCA,547,ATL_DCA
4673,"2023-01-04 17:09:00","2023-01-04 18:50:00","Atlanta (ATL)","Washington (DCA)",DL418,387.99,2469.8,8346.87,ATL_DCA,ATL_DCA,547,ATL_DCA
4671,"2023-01-04 23:14:00","2023-01-04 00:55:00","Atlanta (ATL)","Washington (DCA)",DL1158,710.96,1912.76,8214.26,ATL_DCA,ATL_DCA,547,ATL_DCA
4472,"2022-12-29 21:20:00","2022-12-29 22:59:00","Atlanta (ATL)","Washington (DCA)",DL2206,743.24,2780.81,6911.96,ATL_DCA,ATL_DCA,547,ATL_DCA
4356,"2022-12-28 15:22:00","2022-12-28 17:03:00","Atlanta (ATL)","Washington (DCA)",DL306,668.24,1281.79,9404.98,ATL_DCA,ATL_DCA,547,ATL_DCA
4354,"2022-12-28 21:20:00","2022-12-28 22:59:00","Atlanta (ATL)","Washington (DCA)",DL2206,283.24,3220.49,5353.29,ATL_DCA,ATL_DCA,547,ATL_DCA
4348,"2022-12-30 02:05:00","2022-12-30 03:43:00","Atlanta (ATL)","Washington (DCA)",DL2598,454.29,966.95,5430.92,ATL_DCA,ATL_DCA,547,ATL_DCA
4330,"2023-01-02 12:18:00","2023-01-02 14:00:00","Atlanta (ATL)","Washington (DCA)",DL395,454.29,2797.11,3141.75,ATL_DCA,ATL_DCA,547,ATL_DCA
4326,"2023-01-03 02:05:00","2023-01-03 03:43:00","Atlanta (ATL)","Washington (DCA)",DL2598,745.77,2207.08,6806.13,ATL_DCA,ATL_DCA,547,ATL_DCA
4160,"2022-12-29 19:43:00","2022-12-29 21:21:00","Atlanta (ATL)","Washington (DCA)",DL464,545.87,1164.11,9727.44,ATL_DCA,ATL_DCA,547,ATL_DCA
4003,"2023-01-01 20:15:00","2023-01-01 21:53:00","Atlanta (ATL)","Washington (DCA)",DL464,556.22,1606.98,7634.79,ATL_DCA,ATL_DCA,547,ATL_DCA
5944,"2023-01-04 23:40:00","2023-01-04 03:05:00","Atlanta (ATL)","Denver (DEN)",DL2249,412.24,2760.61,4239.36,ATL_DEN,ATL_DEN,1199,ATL_DEN
5542,"2023-01-01 14:00:00","2023-01-01 17:25:00","Atlanta (ATL)","Denver (DEN)",DL818,355.8,2835.49,9230.65,ATL_DEN,ATL_DEN,1199,ATL_DEN
5527,"2023-01-05 03:39:00","2023-01-05 07:03:00","Atlanta (ATL)","Denver (DEN)",DL711,398.12,1259.51,9716.52,ATL_DEN,ATL_DEN,1199,ATL_DEN
5441,"2022-12-28 13:10:00","2022-12-28 16:38:00","Atlanta (ATL)","Denver (DEN)",DL818,658.76,1452.25,3085.3,ATL_DEN,ATL_DEN,1199,ATL_DEN
5439,"2022-12-28 21:47:00","2022-12-28 01:09:00","Atlanta (ATL)","Denver (DEN)",DL540,708.28,2823.39,9476.88,ATL_DEN,ATL_DEN,1199,ATL_DEN
4988,"2022-12-31 23:40:00","2022-12-31 03:05:00","Atlanta (ATL)","Denver (DEN)",DL2249,662.44,1861.54,5199.7,ATL_DEN,ATL_DEN,1199,ATL_DEN
4975,"2023-01-04 13:10:00","2023-01-04 16:38:00","Atlanta (ATL)","Denver (DEN)",DL818,447.84,2655.57,4480.63,ATL_DEN,ATL_DEN,1199,ATL_DEN
4973,"2023-01-04 21:50:00","2023-01-04 01:12:00","Atlanta (ATL)","Denver (DEN)",DL540,276.9,2580.96,5309.23,ATL_DEN,ATL_DEN,1199,ATL_DEN
4611,"2023-01-02 18:45:00","2023-01-02 22:05:00","Atlanta (ATL)","Denver (DEN)",DL514,405.89,3413.75,6730.3,ATL_DEN,ATL_DEN,1199,ATL_DEN
4170,"2022-12-27 13:10:00","2022-12-27 16:38:00","Atlanta (ATL)","Denver (DEN)",DL818,501.34,851.47,6702.82,ATL_DEN,ATL_DEN,1199,ATL_DEN
4168,"2022-12-27 21:47:00","2022-12-27 01:09:00","Atlanta (ATL)","Denver (DEN)",DL540,586.33,1226.2,7679.98,ATL_DEN,ATL_DEN,1199,ATL_DEN
5956,"2023-01-01 20:21:00","2023-01-01 22:49:00","Atlanta (ATL)","Dallas (DFW)",DL2455,335.96,3468.64,6651.02,ATL_DFW,ATL_DFW,731,ATL_DFW
5948,"2023-01-03 18:09:00","2023-01-03 20:34:00","Atlanta (ATL)","Dallas (DFW)",DL1273,569.76,1870.29,5601.48,ATL_DFW,ATL_DFW,731,ATL_DFW
5721,"2023-01-05 03:30:00","2023-01-05 05:58:00","Atlanta (ATL)","Dallas (DFW)",DL1002,363.5,3242.45,7212.24,ATL_DFW,ATL_DFW,731,ATL_DFW
5681,"2022-12-27 22:06:00","2022-12-27 00:36:00","Atlanta (ATL)","Dallas (DFW)",DL815,565.39,1155.27,7043.5,ATL_DFW,ATL_DFW,731,ATL_DFW
5332,"2022-12-29 20:21:00","2022-12-29 22:49:00","Atlanta (ATL)","Dallas (DFW)",DL2455,640.16,1321.02,8301.81,ATL_DFW,ATL_DFW,731,ATL_DFW
4631,"2022-12-27 18:09:00","2022-12-27 20:34:00","Atlanta (ATL)","Dallas (DFW)",DL1273,312.58,913.22,7745.74,ATL_DFW,ATL_DFW,731,ATL_DFW
4391,"2022-12-29 22:06:00","2022-12-29 00:36:00","Atlanta (ATL)","Dallas (DFW)",DL815,390.88,2005.18,8447.69,ATL_DFW,ATL_DFW,731,ATL_DFW
4387,"2022-12-30 14:55:00","2022-12-30 17:26:00","Atlanta (ATL)","Dallas (DFW)",DL2868,272.07,1205.57,4295.63,ATL_DFW,ATL_DFW,731,ATL_DFW
4370,"2023-01-03 12:20:00","2023-01-03 14:50:00","Atlanta (ATL)","Dallas (DFW)",DL429,400.81,2157.24,6894.39,ATL_DFW,ATL_DFW,731,ATL_DFW
4364,"2023-01-04 20:21:00","2023-01-04 22:49:00","Atlanta (ATL)","Dallas (DFW)",DL2455,439.53,862.35,3802.91,ATL_DFW,ATL_DFW,731,ATL_DFW
4251,"2023-01-04 03:30:00","2023-01-04 05:58:00","Atlanta (ATL)","Dallas (DFW)",DL1002,556.69,2770.13,3323.71,ATL_DFW,ATL_DFW,731,ATL_DFW
4152,"2023-01-01 17:55:00","2023-01-01 20:20:00","Atlanta (ATL)","Dallas (DFW)",DL1273,603.01,1012.66,5668.97,ATL_DFW,ATL_DFW,731,ATL_DFW
5538,"2023-01-02 14:14:00","2023-01-02 16:10:00","Atlanta (ATL)","Detroit (DTW)",DL352,457.13,1300.25,4129.78,ATL_DTW,ATL_DTW,594,ATL_DTW
5310,"2023-01-04 13:55:00","2023-01-04 15:51:00","Atlanta (ATL)","Detroit (DTW)",DL352,378.32,3033.03,5594.06,ATL_DTW,ATL_DTW,594,ATL_DTW
5259,"2022-12-27 19:18:00","2022-12-27 21:04:00","Atlanta (ATL)","Key West (EYW)",DL2476,299.62,982.13,5975.69,ATL_EYW,ATL_EYW,646,ATL_EYW
5249,"2022-12-29 19:18:00","2022-12-29 21:04:00","Atlanta (ATL)","Key West (EYW)",DL2476,345.89,945.01,8541.35,ATL_EYW,ATL_EYW,646,ATL_EYW
5173,"2022-12-28 14:10:00","2022-12-28 15:57:00","Atlanta (ATL)","Key West (EYW)",DL2698,525.28,2759.67,9410.37,ATL_EYW,ATL_EYW,646,ATL_EYW
5018,"2023-01-02 19:18:00","2023-01-02 21:04:00","Atlanta (ATL)","Key West (EYW)",DL2476,324.26,860.92,4811.24,ATL_EYW,ATL_EYW,646,ATL_EYW
4816,"2023-01-01 19:18:00","2023-01-01 21:04:00","Atlanta (ATL)","Key West (EYW)",DL2476,269.89,1192.1,7382.5,ATL_EYW,ATL_EYW,646,ATL_EYW
4071,"2023-01-03 19:18:00","2023-01-03 21:04:00","Atlanta (ATL)","Key West (EYW)",DL2476,520.23,3394.44,9886.92,ATL_EYW,ATL_EYW,646,ATL_EYW
4822,"2022-12-31 16:30:00","2022-12-31 18:21:00","Atlanta (ATL)","Fort Lauderdale (FLL)",DL8800,436.02,2437.8,3377.02,ATL_FLL,ATL_FLL,581,ATL_FLL
5785,"2022-12-27 01:55:00","2022-12-27 04:40:00","Atlanta (ATL)","Sioux Falls (FSD)",DL1729,711.39,1713.82,7722.58,ATL_FSD,ATL_FSD,954,ATL_FSD
5243,"2022-12-31 01:55:00","2022-12-31 04:40:00","Atlanta (ATL)","Sioux Falls (FSD)",DL1729,638.32,1939.85,8446.23,ATL_FSD,ATL_FSD,954,ATL_FSD
5016,"2023-01-03 01:55:00","2023-01-03 04:40:00","Atlanta (ATL)","Sioux Falls (FSD)",DL1729,252.14,3365.84,3370.9,ATL_FSD,ATL_FSD,954,ATL_FSD
4804,"2023-01-04 01:55:00","2023-01-04 04:40:00","Atlanta (ATL)","Sioux Falls (FSD)",DL1729,640.7,2999.37,7365.6,ATL_FSD,ATL_FSD,954,ATL_FSD
4664,"2022-12-28 01:55:00","2022-12-28 04:40:00","Atlanta (ATL)","Sioux Falls (FSD)",DL1729,572.94,2746.27,4456.17,ATL_FSD,ATL_FSD,954,ATL_FSD
5847,"2023-01-01 03:55:00","2023-01-01 05:50:00","Atlanta (ATL)","Grand Rapids (GRR)",DL2603,708.3,837.44,8678.17,ATL_GRR,ATL_GRR,640,ATL_GRR
5095,"2022-12-28 22:00:00","2022-12-28 23:52:00","Atlanta (ATL)","Grand Rapids (GRR)",DL2463,611.74,2014.44,9686.63,ATL_GRR,ATL_GRR,640,ATL_GRR
4941,"2023-01-04 22:00:00","2023-01-04 23:52:00","Atlanta (ATL)","Grand Rapids (GRR)",DL2463,565.34,1162.11,3244.67,ATL_GRR,ATL_GRR,640,ATL_GRR
4013,"2022-12-30 22:00:00","2022-12-30 23:52:00","Atlanta (ATL)","Grand Rapids (GRR)",DL2463,415.05,1987.73,7271.29,ATL_GRR,ATL_GRR,640,ATL_GRR
